server_round,client_id,bytes_received_update,bytes_sent_global,num_samples,round_duration_sec,timestamp
53,client_0,1923,3323,60000,0.604736,2026-03-01 21:11:18
53,client_4,1923,3323,60000,0.604736,2026-03-01 21:11:18
53,client_5,1923,3323,60000,0.604736,2026-03-01 21:11:18
53,client_3,1923,3323,60000,0.604736,2026-03-01 21:11:18
53,client_1,1923,3323,60000,0.604736,2026-03-01 21:11:18
53,client_2,1923,3323,60000,0.604736,2026-03-01 21:11:18
54,client_0,1923,3323,60000,0.232801,2026-03-01 21:11:26
54,client_2,1923,3323,60000,0.232801,2026-03-01 21:11:26
54,client_5,1923,3323,60000,0.232801,2026-03-01 21:11:26
54,client_3,1923,3323,60000,0.232801,2026-03-01 21:11:26
54,client_4,1923,3323,60000,0.232801,2026-03-01 21:11:26
54,client_1,1923,3323,60000,0.232801,2026-03-01 21:11:26
55,client_1,1923,3323,60000,0.361461,2026-03-01 21:11:34
55,client_0,1923,3323,60000,0.361461,2026-03-01 21:11:34
55,client_2,1923,3323,60000,0.361461,2026-03-01 21:11:34
55,client_5,1923,3323,60000,0.361461,2026-03-01 21:11:34
55,client_3,1923,3323,60000,0.361461,2026-03-01 21:11:34
55,client_4,1923,3323,60000,0.361461,2026-03-01 21:11:34
56,client_0,1923,3323,60000,2.850657,2026-03-01 21:11:44
56,client_1,1923,3323,60000,2.850657,2026-03-01 21:11:44
56,client_5,1923,3323,60000,2.850657,2026-03-01 21:11:44
56,client_3,1923,3323,60000,2.850657,2026-03-01 21:11:44
56,client_2,1923,3323,60000,2.850657,2026-03-01 21:11:44
56,client_4,1923,3323,60000,2.850657,2026-03-01 21:11:44
57,client_5,1923,3323,60000,0.179612,2026-03-01 21:11:51
57,client_3,1923,3323,60000,0.179612,2026-03-01 21:11:51
57,client_4,1923,3323,60000,0.179612,2026-03-01 21:11:51
57,client_1,1923,3323,60000,0.179612,2026-03-01 21:11:51
57,client_2,1923,3323,60000,0.179612,2026-03-01 21:11:51
57,client_0,1923,3323,60000,0.179612,2026-03-01 21:11:51
58,client_0,1923,3323,60000,0.435509,2026-03-01 21:11:59
58,client_3,1923,3323,60000,0.435509,2026-03-01 21:11:59
58,client_5,1923,3323,60000,0.435509,2026-03-01 21:11:59
58,client_4,1923,3323,60000,0.435509,2026-03-01 21:11:59
58,client_1,1923,3323,60000,0.435509,2026-03-01 21:11:59
58,client_2,1923,3323,60000,0.435509,2026-03-01 21:11:59
59,client_2,1923,3323,60000,0.459911,2026-03-01 21:12:07
59,client_0,1923,3323,60000,0.459911,2026-03-01 21:12:07
59,client_3,1923,3323,60000,0.459911,2026-03-01 21:12:07
59,client_5,1923,3323,60000,0.459911,2026-03-01 21:12:07
59,client_4,1923,3323,60000,0.459911,2026-03-01 21:12:07
59,client_1,1923,3323,60000,0.459911,2026-03-01 21:12:07
60,client_1,1923,3323,60000,2.789546,2026-03-01 21:12:17
60,client_0,1923,3323,60000,2.789546,2026-03-01 21:12:17
60,client_4,1923,3323,60000,2.789546,2026-03-01 21:12:17
60,client_3,1923,3323,60000,2.789546,2026-03-01 21:12:17
60,client_5,1923,3323,60000,2.789546,2026-03-01 21:12:17
60,client_2,1923,3323,60000,2.789546,2026-03-01 21:12:17
61,client_2,1923,3323,60000,0.338486,2026-03-01 21:12:27
61,client_4,1923,3323,60000,0.338486,2026-03-01 21:12:27
61,client_3,1923,3323,60000,0.338486,2026-03-01 21:12:27
61,client_5,1923,3323,60000,0.338486,2026-03-01 21:12:27
61,client_1,1923,3323,60000,0.338486,2026-03-01 21:12:27
61,client_0,1923,3323,60000,0.338486,2026-03-01 21:12:27
0,client_0,1923,3323,60000,55.215078,2026-03-01 22:08:42
0,client_1,1923,3323,60000,55.215078,2026-03-01 22:08:42
0,client_2,1923,3323,60000,55.215078,2026-03-01 22:08:42
0,client_3,1923,3323,60000,55.215078,2026-03-01 22:08:42
0,client_4,1923,3323,60000,55.215078,2026-03-01 22:08:42
0,client_5,1923,3323,60000,55.215078,2026-03-01 22:08:42
1,client_1,1923,3323,60000,0.206724,2026-03-01 22:08:51
1,client_3,1923,3323,60000,0.206724,2026-03-01 22:08:51
1,client_2,1923,3323,60000,0.206724,2026-03-01 22:08:51
1,client_5,1923,3323,60000,0.206724,2026-03-01 22:08:51
1,client_0,1923,3323,60000,0.206724,2026-03-01 22:08:51
1,client_4,1923,3323,60000,0.206724,2026-03-01 22:08:51
2,client_4,1923,3323,60000,0.255495,2026-03-01 22:09:00
2,client_2,1923,3323,60000,0.255495,2026-03-01 22:09:00
2,client_1,1923,3323,60000,0.255495,2026-03-01 22:09:00
2,client_5,1923,3323,60000,0.255495,2026-03-01 22:09:00
2,client_3,1923,3323,60000,0.255495,2026-03-01 22:09:00
2,client_0,1923,3323,60000,0.255495,2026-03-01 22:09:00
3,client_4,1923,3323,60000,0.395769,2026-03-01 22:09:09
3,client_1,1923,3323,60000,0.395769,2026-03-01 22:09:09
3,client_5,1923,3323,60000,0.395769,2026-03-01 22:09:09
3,client_2,1923,3323,60000,0.395769,2026-03-01 22:09:09
3,client_0,1923,3323,60000,0.395769,2026-03-01 22:09:09
3,client_3,1923,3323,60000,0.395769,2026-03-01 22:09:09
4,client_2,1923,3323,60000,0.280706,2026-03-01 22:09:17
4,client_5,1923,3323,60000,0.280706,2026-03-01 22:09:17
4,client_1,1923,3323,60000,0.280706,2026-03-01 22:09:17
